uuid,name,type,permalink,cb_url,rank,created_at,updated_at,country_code,state_code,region,city,investment_type,announced_on,raised_amount_usd,raised_amount,raised_amount_currency_code,post_money_valuation_usd,post_money_valuation,post_money_valuation_currency_code,investor_count,org_uuid,org_name,lead_investor_uuids
c5336fdd-a0bc-4920-8186-aa75ad4547c6,Series A - Memic Innovative Surgery,funding_round,memic-series-a--c5336fdd,https://www.crunchbase.com/funding_round/memic-series-a--c5336fdd,382437,4/27/20,8/25/20,ISR,,Tel Aviv,Or Yehuda,series_a,12/1/15,1980000,1980000,USD,,,,1,4eae5ecb-bcf6-b555-3ddd-7d80976e15a5,Memic Innovative Surgery,
c5086fd2-5653-40f2-b27a-9c52e1968030,Series C - Eximo Medical,funding_round,eximo-medical-series-c--c5086fd2,https://www.crunchbase.com/funding_round/eximo-medical-series-c--c5086fd2,125310,4/27/20,5/19/20,ISR,,HaMerkaz,Rehovot,series_c,3/1/16,771000,771000,USD,,,,1,6c130e9c-ac52-d123-7dd8-9633a6e1d746,Eximo Medical,
be319fc9-0b2f-4db9-83b9-9e149f288dd3,Seed Round - Rise.ai,funding_round,giftwizard-seed--be319fc9,https://www.crunchbase.com/funding_round/giftwizard-seed--be319fc9,307911,4/27/20,4/27/20,ISR,,Tel Aviv,Tel Aviv,seed,11/1/16,454000,454000,USD,,,,1,1510785a-7533-43b0-9c10-5af5e1373d93,Rise.ai,
b2b3a245-21db-4b29-9264-ccc684aee888,Seed Round - Rocketick,funding_round,rocketick-seed--b2b3a245,https://www.crunchbase.com/funding_round/rocketick-seed--b2b3a245,396632,4/27/20,4/27/20,ISR,,Tel Aviv,Ramat Gan,seed,1/1/10,1308000,1308000,USD,,,,1,fae6772f-76e4-7725-58a4-643ec21a5e16,Rocketick,
09dd661b-ead6-483b-bd88-fb4cd32031ae,Seed Round - OutSense,funding_round,outsense-seed--09dd661b,https://www.crunchbase.com/funding_round/outsense-seed--09dd661b,343981,4/27/20,5/19/20,ISR,,Hefa,Nahsholim,seed,8/1/16,120000,120000,USD,,,,1,1628b79e-7991-4b61-bfd1-7265c32acd59,OutSense,
b1fc5eda-2a52-4ba9-b12c-d38b62f29ae4,Post-IPO Debt - Pluristem Therapeutics,funding_round,pluristem-therapeutics-post-ipo-debt--b1fc5eda,https://www.crunchbase.com/funding_round/pluristem-therapeutics-post-ipo-debt--b1fc5eda,232218,4/27/20,4/27/20,ISR,,Hefa,Haifa,post_ipo_debt,4/24/20,54124972,50000000,EUR,,,,1,527cf7d5-e526-88d4-7cc4-7ed1ee6c42b9,Pluristem Therapeutics,5cad3164-5946-1b9a-9fa8-815e10cf7db1
9aaa5e1b-3f90-4a88-bfaf-44fc9980528b,Seed Round - Magneto Thrombectomy,funding_round,magneto-thrombectomy-seed--9aaa5e1b,https://www.crunchbase.com/funding_round/magneto-thrombectomy-seed--9aaa5e1b,363205,4/27/20,8/25/20,ISR,,Tel Aviv,Or Yehuda,seed,7/4/16,130000,130000,USD,,,,1,50a0db6f-b3df-4ee0-95db-5d38cd8d77a6,Magneto Thrombectomy,
a3b7c2bf-2990-499e-98da-4ec07a105373,Seed Round - Eve Pharma,funding_round,eve-pharma-seed--a3b7c2bf,https://www.crunchbase.com/funding_round/eve-pharma-seed--a3b7c2bf,322146,4/27/20,5/19/20,ISR,,Tel Aviv,Or Yehuda,seed,8/21/16,274000,274000,USD,,,,1,99cc3411-8339-4f8c-96e5-370d825a443c,Eve Pharma,
bf105d13-52f3-428e-9af7-d95419fb8598,Seed Round - Payzday,funding_round,payzday-seed--bf105d13,https://www.crunchbase.com/funding_round/payzday-seed--bf105d13,250593,4/27/20,4/27/20,ISR,,Tel Aviv,Tel Aviv,seed,12/1/18,250000,250000,USD,,,,2,1a6e9358-4b34-47d7-879b-3fb98032ac46,Payzday,
bc0a1e27-4f75-46fb-ada2-b3c8bec37a9e,Series A - CORDIO Medical,funding_round,cordio-medical-series-a--bc0a1e27,https://www.crunchbase.com/funding_round/cordio-medical-series-a--bc0a1e27,391530,4/27/20,5/25/20,ISR,,Tel Aviv,Or Yehuda,series_a,4/1/17,1067568,1067568,USD,,,,1,d5398cb6-fcff-4163-aaf2-f16834b5095a,CORDIO Medical,
3b2174af-370f-411b-9101-2376859c4460,Seed Round - Kymera Labs,funding_round,kymera-labs-seed--3b2174af,https://www.crunchbase.com/funding_round/kymera-labs-seed--3b2174af,385942,4/27/20,4/27/20,ISR,,Tel Aviv,Tel Aviv,seed,12/1/18,150000,150000,USD,,,,2,316ff6a0-dc61-4f49-af73-67cbe9088fc7,Kymera Labs,
29d8e071-91d4-4775-b980-e1b460fb131f,Seed Round - CliClap,funding_round,cliclap-seed--29d8e071,https://www.crunchbase.com/funding_round/cliclap-seed--29d8e071,291667,4/27/20,4/27/20,ISR,,Tel Aviv,Tel Aviv,seed,4/1/18,300000,300000,USD,,,,1,667b11ac-3338-bd55-c569-89b82fcc1a9c,CliClap,
1ba5d220-88ce-4fa5-83ae-6ac9c4fb78a2,Seed Round - Hairstetics,funding_round,hairstetics-seed--1ba5d220,https://www.crunchbase.com/funding_round/hairstetics-seed--1ba5d220,247007,4/27/20,4/27/20,ISR,,HaMerkaz,Netanya,seed,6/1/18,63000,63000,USD,,,,1,b91be7cb-451e-52c3-530d-6c47df857942,Hairstetics,
8fc22967-39dc-42b9-99ce-df23d825603c,Seed Round - Kirobo,funding_round,kirobo-seed--8fc22967,https://www.crunchbase.com/funding_round/kirobo-seed--8fc22967,159779,4/27/20,4/27/20,ISR,,Tel Aviv,Tel Aviv,seed,11/4/19,1000000,1000000,USD,,,,2,3d32088a-28c2-470e-832f-6ce29d717f07,Kirobo,
31d124ba-6693-4672-a884-a01f863a6b59,Grant - Kirobo,funding_round,kirobo-grant--31d124ba,https://www.crunchbase.com/funding_round/kirobo-grant--31d124ba,366259,4/27/20,4/27/20,ISR,,Tel Aviv,Tel Aviv,grant,10/14/19,500000,500000,USD,,,,,3d32088a-28c2-470e-832f-6ce29d717f07,Kirobo,
171185ee-8fed-455a-a92a-30ab8732e2f5,Seed Round - Corsight AI,funding_round,corsight-ai-seed--171185ee,https://www.crunchbase.com/funding_round/corsight-ai-seed--171185ee,326604,4/28/20,4/28/20,ISR,,Tel Aviv,Tel Aviv,seed,4/26/20,5000000,5000000,USD,,,,1,cb11effa-e1ae-4e7f-a46f-e97dd1568501,Corsight AI,b1f68aed-eec7-4b2d-830e-af0eb7e280ea
fb30b8fd-5ded-42bd-b564-0d7fea5930f7,Venture Round - iXDen,funding_round,ix-den-series-unknown--fb30b8fd,https://www.crunchbase.com/funding_round/ix-den-series-unknown--fb30b8fd,194089,4/28/20,4/28/20,ISR,,Tel Aviv,Tel Aviv,series_unknown,5/1/19,,,,,,,1,0a1ea5f4-5beb-42e9-ae6b-c2b2ffe0ba20,iXDen,
47b04e8a-11ea-4b39-aee1-6219320a4303,Post-IPO Equity - Wize Pharma,funding_round,wize-pharma-inc-post-ipo-equity--47b04e8a,https://www.crunchbase.com/funding_round/wize-pharma-inc-post-ipo-equity--47b04e8a,418103,4/28/20,1/4/21,ISR,,HaMerkaz,Hod Hasharon,post_ipo_equity,2/19/20,7500000,7500000,USD,,,,,af31f64c-ffe8-4c88-b331-ac87f1037057,Wize Pharma,
f3242bde-8e63-4353-b861-464651d4c1ba,Seed Round - Altooro,funding_round,altooro-seed--f3242bde,https://www.crunchbase.com/funding_round/altooro-seed--f3242bde,402331,4/29/20,6/23/21,ISR,,Tel Aviv,Tel Aviv,seed,3/23/21,,,,,,,,891003e7-6492-467e-bfea-6a81d5a23eec,Altooro,
8744508b-f91d-4139-8035-2706d2653f1e,Seed Round - MTTech Interactive Multimedia Systems Ltd.,funding_round,mttech-interactive-multimedia-systems-ltd-seed--8744508b,https://www.crunchbase.com/funding_round/mttech-interactive-multimedia-systems-ltd-seed--8744508b,378037,4/29/20,4/29/20,ISR,,HaMerkaz,Rehovot,seed,3/1/20,360000,360000,USD,5360000,5360000,USD,1,943e1842-7ea3-b16d-3568-c3a4d6fef956,MTTech Interactive Multimedia Systems Ltd.,6f74deb1-aa97-445e-8b37-77320436682e
534eb60d-93e7-4b95-8bd9-550ff5b4a7ea,Series B - Secret Double Octopus,funding_round,secret-double-octopus-series-b--534eb60d,https://www.crunchbase.com/funding_round/secret-double-octopus-series-b--534eb60d,208380,4/29/20,4/29/20,ISR,,Tel Aviv,Tel Aviv,series_b,4/28/20,15000000,15000000,USD,,,,8,cec5a2bd-9601-4bd4-de06-d36bbf0a86b2,Secret Double Octopus,
6733ca21-6cb9-46ad-ba9c-0cc53d7be314,Series B - Scopio Labs,funding_round,scopio-2-series-b--6733ca21,https://www.crunchbase.com/funding_round/scopio-2-series-b--6733ca21,221069,4/29/20,4/29/20,ISR,,Tel Aviv,Tel Aviv,series_b,4/28/20,16000000,16000000,USD,,,,3,0c579a43-470b-b801-beb0-8edfc4a584b8,Scopio Labs,27baef3b-2325-758f-b9f2-f349096f9d79
bc2b9998-60d2-420b-a229-4b0b524bada5,Series C - Otonomo,funding_round,otonomo-series-c--bc2b9998,https://www.crunchbase.com/funding_round/otonomo-series-c--bc2b9998,334914,4/30/20,5/9/20,ISR,,Tel Aviv,Herzliya,series_c,4/30/20,46000000,46000000,USD,416000000,416000000,USD,4,183a92ef-9263-294f-0108-74196d10c430,Otonomo,2e1f3b22-4d95-4c10-aee4-a1149a926c42
cdb399f7-1f87-4ebf-982a-07ae9600ba27,Series C - Nexar,funding_round,nexar-2-series-c--cdb399f7,https://www.crunchbase.com/funding_round/nexar-2-series-c--cdb399f7,331525,5/1/20,5/1/20,ISR,,Tel Aviv,Tel Aviv,series_c,4/30/20,52000000,52000000,USD,272000000,272000000,USD,10,834b7f73-78c1-3134-30a4-789a2195fd41,Nexar,dd6913a3-4b39-4f47-9c62-ca494fb840db
156acf32-131c-4590-9066-410dbb40f4a5,Corporate Round - ChickP,funding_round,chickp-corporate-round--156acf32,https://www.crunchbase.com/funding_round/chickp-corporate-round--156acf32,252237,5/1/20,5/1/20,ISR,,HaMerkaz,Rehovot,corporate_round,4/29/20,,,,,,,1,7b011c36-2c0e-4c07-b870-721137eec81e,ChickP,e623636e-d5a4-41b7-bedf-d339f1420a0d
834bed33-e334-45d7-84d7-dcbd625c9f3b,Seed Round - OrthoSpace,funding_round,orthospace-seed--834bed33,https://www.crunchbase.com/funding_round/orthospace-seed--834bed33,343987,5/6/20,5/6/20,ISR,,Hefa,Caesarea,seed,4/5/09,,,,,,,1,46ec386c-0f09-a236-a072-25817deab2b5,OrthoSpace,
3929b495-51bd-4c41-b2ab-59ed2e0e2d4f,Series A - OrthoSpace,funding_round,orthospace-series-a--3929b495,https://www.crunchbase.com/funding_round/orthospace-series-a--3929b495,409603,5/6/20,5/6/20,ISR,,Hefa,Caesarea,series_a,1/1/11,,,,,,,1,46ec386c-0f09-a236-a072-25817deab2b5,OrthoSpace,
970ea8e7-6910-4364-90c4-504fdc11c4bc,Seed Round - Tunefork,funding_round,tunefork-seed--970ea8e7,https://www.crunchbase.com/funding_round/tunefork-seed--970ea8e7,243252,5/7/20,9/21/20,ISR,,Yerushalayim,Jerusalem,seed,4/30/20,1330000,1330000,USD,,,,1,acc9093e-f60b-4f7d-897d-b1b8f6e08940,Tunefork,
8bffdcb3-fdff-42e1-94c3-51cfa4458a07,Seed Round - SafeHouse,funding_round,safehouse-ffed-seed--8bffdcb3,https://www.crunchbase.com/funding_round/safehouse-ffed-seed--8bffdcb3,335650,5/7/20,5/7/20,ISR,,Tel Aviv,Tel Aviv,seed,5/6/20,,,,,,,1,79482301-62c8-439f-93ae-5b44e1bfffed,SafeHouse,e7a1df00-0943-33cc-d451-8c2c6eae12e5
b2332775-4dad-491e-a92d-6c0801c2b06a,Seed Round - LEADERS,funding_round,leaders-seed--b2332775,https://www.crunchbase.com/funding_round/leaders-seed--b2332775,263488,5/8/20,5/8/20,ISR,,Tel Aviv,Tel Aviv,seed,2/5/18,300000,300000,USD,,,,,46635451-2048-98da-8ac0-0b26e5f975c6,LEADERS,
3c1e76a2-5449-4028-82cb-72f4cfbdbb7f,Series A - HUB Security,funding_round,hub-security-series-a--3c1e76a2,https://www.crunchbase.com/funding_round/hub-security-series-a--3c1e76a2,135657,5/8/20,5/8/20,ISR,,Tel Aviv,Tel Aviv,series_a,5/7/20,5000000,5000000,USD,,,,2,c0006268-6447-493a-8bfb-4962c8799047,HUB Security,d3bcd782-065d-5f6c-26c7-a99b4b8345d4
4f176088-deaf-4f0a-998e-95a7b3217faf,Post-IPO Equity - Check-Cap,funding_round,check-cap-post-ipo-equity--4f176088,https://www.crunchbase.com/funding_round/check-cap-post-ipo-equity--4f176088,293833,5/11/20,5/11/20,ISR,,Hefa,Isfiyeh,post_ipo_equity,5/8/20,3000000,3000000,USD,,,,,e8032ab1-800f-2c48-1a49-d1589b7269b9,Check-Cap,
70ad9f41-40be-431c-881f-096b59cb7b31,Venture Round - Nanofabrica,funding_round,nanofabrica-series-unknown--70ad9f41,https://www.crunchbase.com/funding_round/nanofabrica-series-unknown--70ad9f41,269565,5/11/20,5/11/20,ISR,,Tel Aviv,Tel Aviv,series_unknown,5/10/20,4000000,4000000,USD,,,,3,21440960-5b11-3eaa-0dc9-563e189ed451,Nanofabrica,742de283-aebc-9611-7ed1-10deac141a0c
414ad958-4d06-4940-b21f-982f5ec63de1,Seed Round - Authomize,funding_round,authomzie-seed--414ad958,https://www.crunchbase.com/funding_round/authomzie-seed--414ad958,352690,5/11/20,5/11/20,ISR,,Tel Aviv,Tel Aviv,seed,12/1/19,,,,,,,,d123ee18-3654-4eba-b71c-5ab12cb84c71,Authomize,
ce7be561-306c-47b7-8c08-3f36f07ed418,Series B - CropX,funding_round,cropx-series-b--ce7be561,https://www.crunchbase.com/funding_round/cropx-series-b--ce7be561,128634,5/11/20,5/11/20,ISR,,HaMerkaz,Netanya,series_b,7/20/19,,,,,,,2,3649dbe0-efb2-7c8b-d514-94f7058ecdab,CropX,
e022d5fa-1caa-44c4-abd7-ebc635594fce,Seed Round - Crosswise,funding_round,crosswise-seed--e022d5fa,https://www.crunchbase.com/funding_round/crosswise-seed--e022d5fa,170533,5/12/20,5/12/20,ISR,,Tel Aviv,Tel Aviv,seed,11/13/11,,,,,,,1,b902b442-7e04-413d-633d-6eb66d0d987b,Crosswise,34ec3a05-c405-9929-5ff6-b18ab93d620e
a614d124-214e-425b-8341-935cb49f8e86,Series B - IRP Systems,funding_round,irp-systems-series-b--a614d124,https://www.crunchbase.com/funding_round/irp-systems-series-b--a614d124,82160,5/12/20,5/12/20,ISR,,HaMerkaz,Ness Ziona,series_b,5/12/20,17000000,17000000,USD,,,,8,d26c2389-38d1-4916-ac65-82a3c190f586,IRP Systems,43170bc1-dbf9-5e9b-1063-11b4d7386de8
a197a863-7fc5-421b-83af-85675ac8d5f2,Seed Round - Alike,funding_round,alike-9be7-seed--a197a863,https://www.crunchbase.com/funding_round/alike-9be7-seed--a197a863,390674,5/13/20,5/13/20,ISR,,Tel Aviv,Tel Aviv,seed,5/12/20,5000000,5000000,USD,,,,1,2b4b7543-e943-4365-b006-3d8fabc19be7,Alike,a705497c-f54b-ec5d-9d6a-1951de507031
d8ffb704-233b-442c-9f43-0867845eed76,Pre Seed Round - Castory,funding_round,castory-pre-seed--d8ffb704,https://www.crunchbase.com/funding_round/castory-pre-seed--d8ffb704,338873,5/13/20,5/13/20,ISR,,Yerushalayim,Jerusalem,pre_seed,1/1/20,,,,,,,1,18322516-c006-42f3-830b-8ff50bfb081e,Castory,
7b8744ae-8e81-4edc-bbb8-334e8abb635b,Pre Seed Round - With (Coing),funding_round,superco-pre-seed--7b8744ae,https://www.crunchbase.com/funding_round/superco-pre-seed--7b8744ae,399640,5/13/20,5/13/20,ISR,,Tel Aviv,Tel Aviv,pre_seed,1/1/20,,,,,,,1,e32e60ba-5bd0-432d-886b-27a2eb180fca,With (Coing),
038caa0c-4d50-4657-966e-011f2aea4c14,Pre Seed Round - LIVV,funding_round,livv-pre-seed--038caa0c,https://www.crunchbase.com/funding_round/livv-pre-seed--038caa0c,357087,5/13/20,5/13/20,ISR,,Tel Aviv,Tel Aviv,pre_seed,1/1/20,,,,,,,1,449c490e-1029-4437-a31d-4872b2756926,LIVV,
a183d7fa-b873-4609-b3d8-9f7664ee73b1,Seed Round - Intelligent Traffic Control,funding_round,intelligent-traffic-control-seed--a183d7fa,https://www.crunchbase.com/funding_round/intelligent-traffic-control-seed--a183d7fa,151090,5/13/20,5/13/20,ISR,,Tel Aviv,Tel Aviv,seed,1/1/20,,,,,,,1,5fb43927-2962-4ec1-a356-4f5d0678312d,Intelligent Traffic Control,
3506ea58-2060-4da8-83a5-b31ceffacdec,Series A - Aura Smart Air,funding_round,aura-smart-air-series-a--3506ea58,https://www.crunchbase.com/funding_round/aura-smart-air-series-a--3506ea58,204139,5/13/20,5/13/20,ISR,,Tel Aviv,Tel Aviv,series_a,6/1/20,,,,,,,1,3de6cc76-f5fe-4c85-98d8-35002c6cd8fe,Aura Smart Air,
d9f54185-722b-47ae-a0b6-de412f76fe1c,Series A - accessiBe,funding_round,accessibe-series-a--d9f54185,https://www.crunchbase.com/funding_round/accessibe-series-a--d9f54185,236503,5/13/20,6/4/20,ISR,,Tel Aviv,Tel Aviv,series_a,3/2/20,12000000,12000000,USD,,,,1,b7cb10f9-bd32-49bc-aef0-ef0fff8b383d,accessiBe,c7317198-1625-e505-9d92-a53acfab432f
855dae58-421a-4667-8da8-7887f4203251,Grant - DiA Imaging Analysis,funding_round,diacardio-grant--855dae58,https://www.crunchbase.com/funding_round/diacardio-grant--855dae58,74460,5/14/20,5/14/20,ISR,,HaDarom,Be'er Sheva,grant,5/12/20,,,,,,,1,587281f9-285d-50d8-ab0e-6a1ea034d6b1,DiA Imaging Analysis,60b80848-a3b4-53f2-2996-f0eac8f6c650
b4fd1a78-9d84-41b2-94e5-142cffe95c95,Series C - Memic Innovative Surgery,funding_round,memic-series-c--b4fd1a78,https://www.crunchbase.com/funding_round/memic-series-c--b4fd1a78,273467,5/14/20,7/21/20,ISR,,Tel Aviv,Or Yehuda,series_c,3/1/18,8408136,8408136,USD,,,,1,4eae5ecb-bcf6-b555-3ddd-7d80976e15a5,Memic Innovative Surgery,
219a964c-5732-42c7-b6b0-de4f45bf4d4d,Series A - Magneto Thrombectomy,funding_round,magneto-thrombectomy-series-a--219a964c,https://www.crunchbase.com/funding_round/magneto-thrombectomy-series-a--219a964c,398853,5/14/20,8/25/20,ISR,,Tel Aviv,Or Yehuda,series_a,9/1/18,1200000,1200000,USD,,,,1,50a0db6f-b3df-4ee0-95db-5d38cd8d77a6,Magneto Thrombectomy,
663279f7-28f5-4888-93bf-568354f70d84,Seed Round - Payzday,funding_round,payzday-seed--663279f7,https://www.crunchbase.com/funding_round/payzday-seed--663279f7,403914,5/14/20,5/14/20,ISR,,Tel Aviv,Tel Aviv,seed,8/1/17,150000,150000,USD,,,,1,1a6e9358-4b34-47d7-879b-3fb98032ac46,Payzday,
243c11cf-2082-413c-b36a-a2d1f8eb8c4b,Series A - Shopic,funding_round,shopic-series-a--243c11cf,https://www.crunchbase.com/funding_round/shopic-series-a--243c11cf,417845,5/15/20,7/10/20,ISR,,Tel Aviv,Tel Aviv,series_a,5/14/20,7750000,7750000,USD,,,,2,91743499-db6f-877f-a158-63cd0354fb3a,Shopic,f64a5db3-4235-47c4-96e7-82775d9783c2
6e0bcfb7-ee42-4ca5-880e-6886f05ed0fb,Pre Seed Round - bamya,funding_round,bamya-pre-seed--6e0bcfb7,https://www.crunchbase.com/funding_round/bamya-pre-seed--6e0bcfb7,219762,5/18/20,5/18/20,ISR,,Tel Aviv,Tel Aviv,pre_seed,12/27/19,15000,15000,USD,,,,1,1e4aab91-58b8-4ae2-9e74-55f8b11fa3cc,bamya,
d5d7a522-e3da-466d-804b-0dd8028c6acd,Seed Round - CORDIO Medical,funding_round,cordio-medical-seed--d5d7a522,https://www.crunchbase.com/funding_round/cordio-medical-seed--d5d7a522,368829,5/18/20,5/18/20,ISR,,Tel Aviv,Or Yehuda,seed,1/1/14,150000,150000,USD,,,,1,d5398cb6-fcff-4163-aaf2-f16834b5095a,CORDIO Medical,
113810ef-bf3b-4171-941b-5272b4ea0c35,Seed Round - Quicklizard,funding_round,quicklizard-seed--113810ef,https://www.crunchbase.com/funding_round/quicklizard-seed--113810ef,270187,5/18/20,2/24/21,ISR,,Tel Aviv,Tel Aviv,seed,1/1/10,100000,100000,USD,,,,1,ac30adbf-c9a2-2dd9-475c-41ef1320385a,Quicklizard,
0a7fb96b-98e7-40ba-b92e-68e19dd6f048,Seed Round - Eximo Medical,funding_round,eximo-medical-seed--0a7fb96b,https://www.crunchbase.com/funding_round/eximo-medical-seed--0a7fb96b,421979,5/18/20,5/18/20,ISR,,HaMerkaz,Rehovot,seed,1/1/11,150000,150000,USD,,,,1,6c130e9c-ac52-d123-7dd8-9633a6e1d746,Eximo Medical,
296e7764-77b8-46b3-a9b9-8504e99141cf,Seed Round - ArTack Medical,funding_round,artack-medical-seed--296e7764,https://www.crunchbase.com/funding_round/artack-medical-seed--296e7764,217592,5/18/20,5/18/20,ISR,,Hefa,Haifa,seed,1/1/12,25000,25000,USD,,,,1,e158d12a-7427-42dd-b4bc-e4a1d975785a,ArTack Medical,
20d5d9c3-7f33-4253-88c8-cabc77269472,Seed Round - NitiNotes,funding_round,nitiniotes-seed--20d5d9c3,https://www.crunchbase.com/funding_round/nitiniotes-seed--20d5d9c3,396365,5/18/20,5/18/20,ISR,,Tel Aviv,Tel Aviv,seed,1/1/13,150000,150000,USD,,,,1,0572d9e1-445f-540c-0111-70602258bc65,NitiNotes,
0cdc3707-9baa-4353-8dea-fa69aa231ef4,Seed Round - CardioGard Medical,funding_round,cardiogard-medical-seed--0cdc3707,https://www.crunchbase.com/funding_round/cardiogard-medical-seed--0cdc3707,289804,5/18/20,5/18/20,ISR,,Tel Aviv,Or Yehuda,seed,1/1/11,781000,781000,USD,,,,1,52d2c401-a09c-495b-8492-8b56d04ccb68,CardioGard Medical,
b3619867-82e5-49ad-a913-91dbe04a0b46,Seed Round - Yotta Green,funding_round,yotta-green-seed--b3619867,https://www.crunchbase.com/funding_round/yotta-green-seed--b3619867,268768,5/18/20,5/18/20,ISR,,Tel Aviv,Or Yehuda,seed,1/1/14,300000,300000,USD,,,,1,448edef6-6e29-eb65-a645-8df5cb6e370f,Yotta Green,
48e3afb2-ad4f-4aba-adf6-5187633ef77e,Pre Seed Round - ShapeDo,funding_round,shapedo-pre-seed--48e3afb2,https://www.crunchbase.com/funding_round/shapedo-pre-seed--48e3afb2,313876,5/18/20,11/27/20,ISR,,Yerushalayim,Jerusalem,pre_seed,1/1/14,150000,150000,USD,,,,1,1a662c3f-3002-726e-2ac6-9bd489b89213,ShapeDo,
0ac172c3-7116-4b81-8d93-7606ff1ccf6d,Seed Round - Peak-Dynamics,funding_round,peak-dynamics-seed--0ac172c3,https://www.crunchbase.com/funding_round/peak-dynamics-seed--0ac172c3,421135,5/18/20,5/18/20,ISR,,HaMerkaz,Hod Hasharon,seed,1/1/11,342000,342000,USD,,,,1,7ce0be29-348a-5a66-c5d1-c86ea56e7027,Peak-Dynamics,
856ac26b-79eb-43ac-a88a-483b0d6f09e6,Seed Round - Cellvine,funding_round,cellvine-seed--856ac26b,https://www.crunchbase.com/funding_round/cellvine-seed--856ac26b,153544,5/18/20,5/18/20,ISR,,Tel Aviv,Or Yehuda,seed,1/1/08,3374000,3374000,USD,,,,1,392a844f-8628-495d-eab0-fa789e936bc7,Cellvine,4557d409-102e-98f3-f412-af167160095d
edf558a4-15d8-478c-9b6a-b5803260d0f4,Pre Seed Round - InsightCat,funding_round,insightcat-pre-seed--edf558a4,https://www.crunchbase.com/funding_round/insightcat-pre-seed--edf558a4,375776,5/18/20,6/2/20,ISR,,Tel Aviv,Tel Aviv,pre_seed,3/4/20,1000000,1000000,USD,,,,,a6d4634a-69bc-4e62-9c5a-35d60fac352e,InsightCat,
fb83226e-0598-433d-9b16-38987cddb25e,Seed Round - Evolero,funding_round,evolero-seed--fb83226e,https://www.crunchbase.com/funding_round/evolero-seed--fb83226e,250455,5/18/20,5/19/20,ISR,,Tel Aviv,Tel Aviv,seed,1/1/15,20000,20000,USD,,,,1,522af9df-bc70-ad75-3f91-9b5f2c99f8b0,Evolero,
6499d15b-9eef-46f0-8f86-792ffa0a4362,Seed Round - Jobrain,funding_round,jobrain-seed--6499d15b,https://www.crunchbase.com/funding_round/jobrain-seed--6499d15b,340968,5/18/20,5/18/20,ISR,,Tel Aviv,Herzliya,seed,1/1/13,150000,150000,USD,,,,1,32b97fc7-1502-dae6-7fb7-72c71267f340,Jobrain,
3c0bcf79-b9f4-40e5-a31e-fa46bfc5cca1,Seed Round - Valire,funding_round,valire-seed--3c0bcf79,https://www.crunchbase.com/funding_round/valire-seed--3c0bcf79,225051,5/18/20,5/18/20,ISR,,HaMerkaz,Kfar Saba,seed,1/1/10,356000,356000,USD,,,,1,a2cba255-d0ad-47ed-a9f8-de0569243d61,Valire,
013e654b-3e96-4aa5-b4b5-aabccdcf0335,Venture Round - Seevix Material Sciences Ltd.,funding_round,seevix-material-sciences-ltd-series-unknown--013e654b,https://www.crunchbase.com/funding_round/seevix-material-sciences-ltd-series-unknown--013e654b,219682,5/18/20,5/18/20,ISR,,Yerushalayim,Jerusalem,series_unknown,5/14/20,,,,,,,1,9d8f31ef-89ab-4464-aa3d-3944024d1614,Seevix Material Sciences Ltd.,2f5b87a8-4069-7933-3a67-ae0e9c014435
a0b2495e-11de-4830-820e-5fcc0f049be9,Series A - GivingWay,funding_round,givingway-series-a--a0b2495e,https://www.crunchbase.com/funding_round/givingway-series-a--a0b2495e,258971,5/19/20,5/19/20,ISR,,Tel Aviv,Tel Aviv,series_a,3/4/20,1000000,1000000,USD,,,,,ea412787-9b94-cf38-22a3-c8f4b4d14e18,GivingWay,
60181dfc-aed8-46a7-9027-0fa98d30a907,Series B - Regulus Cyber,funding_round,regulus-cyber-series-b--60181dfc,https://www.crunchbase.com/funding_round/regulus-cyber-series-b--60181dfc,80033,5/19/20,5/19/20,ISR,,Hefa,Haifa,series_b,5/18/20,4000000,4000000,USD,,,,6,241d31e6-e16c-46c7-8e56-466196cc1d3d,Regulus Cyber,d8a5ced5-770c-cc5b-b32c-aa0608053f3a
5dd8a0f8-b900-47af-8c4a-82f788ee0612,Series C - Raziel Therapeutics,funding_round,raziel-therapeutics-6a82-series-c--5dd8a0f8,https://www.crunchbase.com/funding_round/raziel-therapeutics-6a82-series-c--5dd8a0f8,247453,5/19/20,5/19/20,ISR,,HaMerkaz,Rehovot,series_c,12/3/19,2000000,2000000,USD,,,,2,25d4692b-f1a6-402d-bc7d-a6d8b1596a82,Raziel Therapeutics,73ac0000-4e67-7a49-a5ed-644abef27aff
9355f465-2639-4790-ad43-5b080ca92c87,Venture Round - Cyberbit,funding_round,cyberbit-series-unknown--9355f465,https://www.crunchbase.com/funding_round/cyberbit-series-unknown--9355f465,322181,5/20/20,5/20/20,ISR,,HaMerkaz,Ra'anana,series_unknown,5/19/20,70000000,70000000,USD,,,,2,fe7a4dbc-7fd6-149a-05c4-f9a199975c4a,Cyberbit,3c10e34c-c523-ebd6-ddfd-4a354b5511ea
f9ef66de-9633-4bad-a4e2-ccf54ffc200b,Series A - Source Defense,funding_round,source-defense-series-a--f9ef66de,https://www.crunchbase.com/funding_round/source-defense-series-a--f9ef66de,50251,5/20/20,5/20/20,ISR,,HaDarom,Be'er Sheva,series_a,5/19/20,10500000,10500000,USD,,,,5,a26a9928-8e98-7075-f755-d82a2de70fcd,Source Defense,
